"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3","X4","X5"
0,0,0,0,0,0,1,0,0,0,0,0,12,12,0,0,0,15.6666666666667,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.909473766460793,0,0.0903088750504883,0
0,0,0,0,0,0,2,0,0,0,0,0,7,7,0,0,0,18.4285714285714,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,19.8,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,1,0,0,0,0,0,7,7,0,0,0,18.8571428571429,0,0,"http://rosettacode.org//wiki/Loops/For_with_a_specified_step",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,0,0,0,2,0,0,0,0,0,18,15,3,0,0,27.0555555555556,0,0,"http://rosettacode.org//wiki/Loops/For_with_a_specified_step",0,0.872172502362226,0,0.0439100173657745,0.0837209758933214
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,18.2,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,24,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,23.7142857142857,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,11.6666666666667,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,1,0,0,1,0,0,0,0,0,5,5,0,0,0,14.8,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.966946605138362,0,0.0328395909274421,0
0,0,7,7,0,0,15,0,1,1,0,0,59,55,2,0,2,29.9661016949153,0,1,"http://rosettacode.org//wiki/Forest_fire",0,0.51112561902299,0.23544345521687,0.217682235181575,0.0357346987674689
0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,19,0,0,"http://rosettacode.org//wiki/Formatted_numeric_output",0,0.983367416189103,0,0.0164197954637069,0
4,0,1,0,1,0,0,0,1,0,0,0,15,14,0,0,1,28.2666666666667,0,0.5,"http://rosettacode.org//wiki/Four_bit_adder",0,0.873748686574809,0.117998097958116,0.00814375886503232,0
7,0,5,2,1,0,17,0,0,1,0,0,74,59,8,0,7,27.1486486486486,0,2,"http://rosettacode.org//wiki/Four_bit_adder",0.0121378266806866,0.142897253282472,0.77007750371363,0,0.0753906172524884
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,42,1,0,"http://rosettacode.org//wiki/Four_bit_adder",0.0394490052808251,0.960402734070406,0,0,0
0,0,0,0,0,0,2,0,0,0,0,2,11,10,1,0,0,24.8181818181818,0,0,"http://rosettacode.org//wiki/Four_bit_adder",0,0.921767234411002,0,0.0512748858699217,0.0267485922361769
0,0,0,4,1,0,0,0,0,0,0,0,25,23,0,0,2,28.32,0,4.5,"http://rosettacode.org//wiki/Fractal_tree",0,0.7674460429115,0.232545909232479,0,0
2,0,1,2,2,1,3,0,1,0,0,0,38,33,1,0,4,23.2105263157895,0,1,"http://rosettacode.org//wiki/Fractran",0,0.554772610250713,0.445410212604876,0,0
0,0,0,0,1,0,3,0,0,0,0,0,5,5,0,0,0,15.6,0,2,"http://rosettacode.org//wiki/Function_composition",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,30,1,0,"http://rosettacode.org//wiki/Function_composition",0.0397895416752129,0.960061984387692,0,0,0
1,2,0,1,0,0,8,1,0,0,0,0,34,30,4,0,0,26.4117647058824,0,0,"http://rosettacode.org//wiki/Function_composition",0,0.745022007867778,0,0.145914737194471,0.10886563004421
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,14.3333333333333,0,2,"http://rosettacode.org//wiki/Function_definition",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,19.6666666666667,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,1,0,3,0,0,0,0,0,5,5,0,0,0,13.4,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,1,0,1,0,0,0,0,0,8,7,1,0,0,13.125,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.946331985243823,0,0.0259099688905299,0.0275505612788212
0,0,0,2,0,0,2,2,0,0,0,0,31,29,8,6,0,21.8064516129032,6,0,"http://rosettacode.org//wiki/Function_prototype",0.252192984163324,0.598012509631196,0,0.148534146172117,0.0014357090155623
2,0,0,2,1,0,6,0,0,0,0,2,9,9,0,0,0,23.7777777777778,0,0,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,0.934104983036888,0,0.0656791818549031,0
2,0,0,0,1,0,2,6,0,0,0,2,8,8,0,0,0,20.625,0,1,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,0.942315388562264,0,0.0574692841230307,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,33,0,0,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,0.999788227239816,0,0,0
0,0,0,3,1,0,6,0,1,0,0,0,16,16,0,0,0,34.5,0,1,"http://rosettacode.org//wiki/Gamma_function",0,0.876632144359328,0,0.123148465977941,0
14,0,3,31,0,2,25,53,2,2,0,0,114,108,15,9,0,29.4473684210526,9,2.66666666666667,"http://rosettacode.org//wiki/Gaussian_elimination",0.358878714520742,0,0,0.55364054514519,0.0878873328171459
0,0,0,0,1,0,8,0,0,0,0,0,9,9,0,0,0,29.3333333333333,0,2,"http://rosettacode.org//wiki/General_FizzBuzz",0,0.934104983036888,0,0.0656791818549031,0
0,0,0,0,0,0,2,2,0,0,0,0,26,24,2,0,0,26.1538461538462,0,2,"http://rosettacode.org//wiki/General_FizzBuzz",0,0.802804990194163,0,0.144824633372153,0.05216056940128
0,0,0,0,0,0,2,0,0,0,0,0,11,11,0,0,0,29,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.917684171986158,0,0.0820989773186268,0
0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,130,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.999788227239816,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,16,16,0,0,0,25.0625,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.876632144359328,0,0.123148465977941,0
0,0,0,0,0,0,0,1,2,0,0,0,4,4,0,0,0,59.25,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.975157010663735,0,0.0246296931955717,0
0,0,0,1,0,0,1,2,0,0,0,0,4,4,0,0,0,22.75,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.975157010663735,0,0.0246296931955717,0
0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,15.8,0,1,"http://rosettacode.org//wiki/Generic_swap",0,0.966946605138362,0,0.0328395909274421,0
0,2,0,2,2,0,2,4,1,0,0,0,9,9,0,0,0,25.3333333333333,0,2,"http://rosettacode.org//wiki/Generic_swap",0,0.934104983036888,0,0.0656791818549031,0
0,0,2,6,1,5,18,2,0,1,0,16,75,67,2,0,6,23.0133333333333,0,0,"http://rosettacode.org//wiki/Geometric_algebra",0.00184488911826772,0.299277584120591,0.69927721039847,0,0
0,0,0,6,0,0,9,0,0,0,0,0,46,40,4,0,2,24.8913043478261,0,0,"http://rosettacode.org//wiki/Geometric_algebra",0,0.625536044305119,0.233916232432446,0.0423876760797972,0.0981693699088464
0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,29.5,0,0,"http://rosettacode.org//wiki/Reflection/Get_source",0,0.978711853169994,0,0,0.0210821095236131
1,0,0,2,1,0,4,0,0,0,0,0,13,13,0,0,0,22.1538461538462,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Gnome_sort",0,0.901263360935423,0,0.098518772782356,0
0,0,1,0,1,0,0,0,0,0,0,0,5,5,0,0,0,25.8,0,0,"http://rosettacode.org//wiki/User_input/Graphical",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,7,0,2,8,1,6,1,0,0,44,38,11,6,1,45.3409090909091,6,4,"http://rosettacode.org//wiki/Grayscale_image",0.245957982683041,0.496123452452868,0.115123083797846,0.0535912670504895,0.0894939666252287
0,0,0,1,1,0,2,0,0,1,0,0,19,19,0,0,0,15.3157894736842,0,2,"http://rosettacode.org//wiki/Greatest_common_divisor",0,0.852000927783228,0,0.147778159173532,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,24,0,2,"http://rosettacode.org//wiki/Greatest_common_divisor",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,0,0,4,0,0,0,0,0,15,14,2,1,0,19.9333333333333,1,1,"http://rosettacode.org//wiki/Greatest_common_divisor",0.0407225488931613,0.862398539668239,0,0.077838565602331,0.0188915499043317
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,43,1,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0.0394490052808251,0.960402734070406,0,0,0
0,0,0,2,0,0,20,3,0,1,0,0,81,69,6,0,6,24.8024691358025,0,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0.000192946706590223,0.222112825658702,0.685152959969672,0,0.0929480578671981
0,0,0,0,0,0,0,1,0,0,0,0,17,17,0,0,0,16.2352941176471,0,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0,0.868421738833963,0,0.131358363709803,0
0,0,0,5,1,1,3,0,0,1,0,0,23,22,0,0,1,26.5652173913043,0,1,"http://rosettacode.org//wiki/Greatest_subsequential_sum",0,0.808072858309756,0.11795274969352,0.0738608276680652,0
0,0,1,0,0,0,0,0,0,0,0,0,10,9,1,0,0,31.1,0,0,"http://rosettacode.org//wiki/Guess_the_number",0,0.929955484688605,0,0.0428199135434612,0.0270159152503916
0,0,0,0,0,0,0,1,0,0,0,0,6,6,1,1,0,25.1666666666667,1,0,"http://rosettacode.org//wiki/HTTP",0.0397823572080613,0.932141247509115,0,0.0279256926699253,0
0,0,1,0,0,0,0,3,1,0,0,0,12,12,2,2,0,30.9166666666667,2,0,"http://rosettacode.org//wiki/HTTPS",0.0795015093073937,0.856323074908791,0,0.0640851644625518,0
0,0,0,3,0,0,4,0,0,0,0,0,23,21,2,0,0,27.0869565217391,0,1,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.827369741026973,0,0.119459716392772,0.052962538443924
0,0,0,1,0,0,1,1,0,0,0,0,16,14,2,0,0,21.25,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.884687492970208,0,0.0602749101075385,0.0548337995434272
2,0,0,1,0,0,14,3,0,0,0,0,47,40,7,0,0,26,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.650159284100604,0,0.156004865254402,0.19365589799439
2,0,0,0,1,0,15,2,0,0,0,0,42,37,5,0,0,25.3095238095238,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.683377515594168,0,0.180279678411475,0.136148868308816
0,0,0,0,0,0,0,1,0,0,0,0,13,13,3,3,0,13.5384615384615,3,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.119536686950369,0.821360866656456,0,0.0590757406417942,0
0,0,0,1,0,0,1,7,0,0,0,0,14,14,0,0,0,20.8571428571429,0,0,"http://rosettacode.org//wiki/Handle_a_signal",0,0.893052955410064,0,0.106728670514212,0
1,0,2,2,0,0,1,0,0,1,0,0,23,23,0,0,0,21,0,1,"http://rosettacode.org//wiki/Happy_numbers",0,0.819159305681763,0,0.180617750100985,0
1,0,0,5,0,0,5,0,0,0,0,0,20,20,0,0,0,19.95,0,1,"http://rosettacode.org//wiki/Harshad_or_Niven_series",0,0.843790522257863,0,0.155988056905394,0
0,0,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0,23.5,0,0,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.958736199612994,0,0.0410494886593068,0
0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,21,0,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,24.8333333333333,0,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.958736199612994,0,0.0410494886593068,0
0,0,0,0,0,0,3,0,1,0,0,0,16,16,1,1,0,34.875,1,0,"http://rosettacode.org//wiki/Haversine_formula",0.0391503061207757,0.850429318813168,0,0.110263483896662,0
3,0,1,0,0,3,4,1,0,0,0,0,44,41,0,0,3,22.2272727272727,0,2,"http://rosettacode.org//wiki/Sorting_algorithms/Heapsort",0,0.613460126711648,0.353988625341272,0.032645910195491,0
7,0,5,6,0,6,14,1,6,1,0,0,56,52,0,0,4,38.9821428571429,0,0,"http://rosettacode.org//wiki/Heronian_triangles",0,0.503839543112901,0.471998060365536,0.0243604018597685,0
1,0,0,1,0,0,23,3,1,0,0,0,76,74,6,4,0,38.5,4,0,"http://rosettacode.org//wiki/Heronian_triangles",0.167754858746732,0.284356078934848,0,0.541626499011934,0.00628096868820427
0,0,0,1,1,0,0,0,0,0,0,0,11,10,0,0,1,14.2727272727273,0,0.5,"http://rosettacode.org//wiki/Higher-order_functions",0,0.887047141897555,0.112841038781499,0,0
0,0,0,2,1,0,5,2,1,0,0,0,22,22,0,0,0,29.6818181818182,0,0,"http://rosettacode.org//wiki/Hofstadter-Conway_$10000_sequence",0,0.827369711207133,0,0.172407852369117,0
0,0,0,5,0,0,16,2,0,0,0,0,43,43,0,0,0,22.0697674418605,0,0,"http://rosettacode.org//wiki/Hofstadter_Figure-Figure_sequences",0,0.654951195174443,0,0.344815704738242,0
0,0,0,1,0,0,3,0,0,0,0,0,16,16,0,0,0,26.3125,0,0,"http://rosettacode.org//wiki/Hofstadter_Q_sequence",0,0.876632144359328,0,0.123148465977941,0
0,0,0,0,0,0,1,1,0,0,0,0,6,6,1,1,0,29,1,2,"http://rosettacode.org/wiki/Horner%27s_rule_for_polynomial_evaluation",0.0397823572080613,0.932141247509115,0,0.0279256926699253,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,36.6666666666667,0,0,"http://rosettacode.org//wiki/Hostname",0,0.983367416189103,0,0.0164197954637069,0
5,0,0,13,0,0,3,6,0,2,0,0,57,57,0,0,0,27.4210526315789,0,1,"http://rosettacode.org//wiki/Huffman_coding",0,0.540005517819312,0,0.45975427298433,0
0,0,1,3,0,0,3,0,0,0,0,0,9,9,0,0,0,27,0,0,"http://rosettacode.org//wiki/Huffman_coding",0,0.934104983036888,0,0.0656791818549031,0
4,0,2,3,0,0,4,14,1,0,0,0,82,81,5,5,1,18.4024390243902,5,1,"http://rosettacode.org//wiki/IBAN",0.194468846937924,0.193694743113974,0.11639858390275,0.495602985267797,0
0,0,0,0,1,0,6,1,0,0,0,0,7,7,0,0,0,24.5714285714286,0,1,"http://rosettacode.org//wiki/Identity_matrix",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,3,1,0,6,0,0,1,0,3,60,56,11,7,0,35.4,7,3,"http://rosettacode.org//wiki/Image_convolution",0.290981626152307,0.342683700476268,0,0.318698790819396,0.0478710336184597
0,0,0,1,2,0,3,0,0,0,0,0,7,7,0,0,0,18.2857142857143,0,3,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0,0.950525794087632,0,0.0492593863911659,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,59,1,0,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0.0394490052808251,0.960402734070406,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,5,4,2,1,0,36,1,0,"http://rosettacode.org//wiki/Include_a_file",0.0410774749510644,0.939715815763842,0,0,0.0190638461901818
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,44,1,0,"http://rosettacode.org//wiki/Include_a_file",0.0394490052808251,0.960402734070406,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,47,1,0,"http://rosettacode.org//wiki/Include_a_file",0.0394490052808251,0.960402734070406,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,21,0,0,"http://rosettacode.org//wiki/Include_a_file",0,0.999788227239816,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,23.5,0,0,"http://rosettacode.org//wiki/Increment_a_numerical_string",0,0.991577821714465,0,0.00820989773184782,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/Infinite",0,0.999788227239816,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,"http://rosettacode.org//wiki/Loops/Infinite",0,0.999788227239816,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,0,0,"http://rosettacode.org//wiki/Infinity",0,0.999788227239816,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,24,0,0,"http://rosettacode.org//wiki/Infinity",0,0.991577821714465,0,0.00820989773184782,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11,0,0,"http://rosettacode.org//wiki/Infinity",0,0.999788227239816,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0,22,22,1,1,0,39.1818181818182,1,0,"http://rosettacode.org//wiki/XML/Input",0.0387710754684044,0.801402161595606,0,0.159666158632698,0
0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,40.4117647058824,0,0,"http://rosettacode.org//wiki/XML/Input",0,0.868421738833963,0,0.131358363709803,0
0,0,0,1,0,0,1,0,0,0,0,0,7,6,1,0,0,26,0,0,"http://rosettacode.org//wiki/Input_loop",0,0.954520235521424,0,0.0174549965640724,0.0278178842930358
1,0,0,4,0,0,5,0,0,0,0,0,12,12,0,0,0,25.25,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Insertion_sort",0,0.909473766460793,0,0.0903088750504883,0
1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20.3333333333333,0,0,"http://rosettacode.org//wiki/Literals/Integer",0,0.983367416189103,0,0.0164197954637069,0
3,0,1,0,1,0,4,0,2,0,0,0,25,20,5,0,0,35.96,0,2,"http://rosettacode.org//wiki/Integer_comparison",0,0.822577770313443,0,0.0365451488616335,0.140693359550466
1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,17.3333333333333,0,0,"http://rosettacode.org//wiki/Integer_sequence",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,2,0,0,0,0,2,0,0,0,16,13,6,3,0,37.9375,3,0,"http://rosettacode.org//wiki/Associative_array/Iteration",0.121618362335103,0.808992517831264,0,0.00488388748667211,0.0644978619857235
0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,26.1666666666667,0,0,"http://rosettacode.org//wiki/JSON",0,0.958736199612994,0,0.0410494886593068,0
1,0,0,0,0,0,3,1,0,0,0,0,14,13,0,0,1,15.3571428571429,0,4,"http://rosettacode.org/wiki/Jensen%27s_Device",0,0.88190213166471,0.117988912533609,0,0
1,0,0,1,1,0,3,1,0,0,0,0,12,10,2,0,0,27.5,0,0,"http://rosettacode.org//wiki/JortSort",0,0.917440494080628,0,0.0264550208016914,0.0559030916002859
0,0,0,3,1,0,3,1,0,0,0,0,29,29,0,0,0,26.7931034482759,0,0,"http://rosettacode.org//wiki/Josephus_problem",0,0.769896872529568,0,0.229877136492161,0
2,0,0,2,1,0,5,5,2,0,0,1,7,7,0,0,0,53,0,3,"http://rosettacode.org//wiki/Josephus_problem",0,0.950525794087632,0,0.0492593863911659,0
3,0,2,4,1,0,6,8,0,0,0,0,12,12,0,0,0,27.3333333333333,0,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0,0.909473766460793,0,0.0903088750504883,0
3,0,2,1,1,0,4,7,0,0,0,0,11,11,0,0,0,24.0909090909091,0,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0,0.917684171986158,0,0.0820989773186268,0
0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,21,0,0,"http://rosettacode.org//wiki/Keyboard_macros",0,0.958736199612994,0,0.0410494886593068,0
0,0,0,3,0,0,2,0,1,0,0,0,24,24,2,2,0,23.4583333333333,2,1,"http://rosettacode.org//wiki/Knuth_shuffle",0.0787430480026511,0.758268760473666,0,0.162890513934624,0
0,0,0,0,0,0,6,0,0,2,0,0,73,64,10,1,0,33.1506849315069,1,0,"http://rosettacode.org//wiki/LZW_compression",0.023989974054113,0.427224378297189,0,0.291440821004061,0.257206160859867
0,0,0,8,1,0,39,0,3,2,0,0,94,79,14,0,1,27.2553191489362,0,2,"http://rosettacode.org/wiki/Langton%27s_ant",0,0.283016543154996,0.10876762934425,0.22424473254756,0.383921461588864
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,14.6,0,0,"http://rosettacode.org/wiki/Langton%27s_ant",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,0,0,0,12,0,0,0,0,0,17,17,0,0,0,14.4705882352941,0,0,"http://rosettacode.org/wiki/Langton%27s_ant",0,0.868421738833963,0,0.131358363709803,0
0,1,0,0,0,0,4,0,0,0,0,0,22,21,1,0,0,27,0,0,"http://rosettacode.org//wiki/Largest_int_from_concatenated_ints",0,0.831696481357347,0,0.144279581461002,0.0238080390798149
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,35,0,0,"http://rosettacode.org//wiki/Leap_year",0,0.983367416189103,0,0.0164197954637069,0
0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,33.25,0,0,"http://rosettacode.org//wiki/Leap_year",0,0.973746993198336,0,0,0.0260472381734211
0,0,0,2,1,0,6,0,0,0,0,0,17,14,4,1,0,22.8235294117647,1,1,"http://rosettacode.org//wiki/Least_common_multiple",0.0362851068758153,0.856092662893155,0,0.0253910695822418,0.0820920601768862
0,0,0,0,0,0,3,0,0,0,0,0,27,27,0,0,0,42.2222222222222,0,0,"http://rosettacode.org//wiki/Letter_frequency",0,0.786317683580303,0,0.213457341028432,0
0,0,0,0,0,0,0,1,0,0,0,0,42,42,0,0,0,12.9285714285714,0,0,"http://rosettacode.org//wiki/Letter_frequency",0,0.663161600699802,0,0.336605807006386,0
0,0,0,0,0,0,13,0,2,1,0,0,44,43,1,0,0,21.7045454545455,0,2,"http://rosettacode.org//wiki/Levenshtein_distance",0,0.651554975250043,0,0.330288972643156,0.017926932767091
0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,28.3333333333333,0,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0.950188189142678,0,0,0.0496119120219458
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,29.5,1,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0.0397895416752129,0.960061984387692,0,0,0
0,1,0,0,0,6,10,2,0,0,0,0,26,20,9,3,0,31.1923076923077,3,0,"http://rosettacode.org//wiki/List_comprehensions",0.11628931036647,0.732226034256475,0,0,0.151488246617612
0,0,0,0,0,0,3,5,0,0,0,0,22,22,1,1,0,22.2272727272727,1,0,"http://rosettacode.org//wiki/Monads/List_monad",0.0387710754684044,0.801402161595606,0,0.159666158632698,0
0,1,0,0,0,7,10,2,6,0,0,0,37,21,16,0,0,42.6216216216216,0,0,"http://rosettacode.org//wiki/Monads/List_monad",0,0.612917642405997,0,0,0.386965038875975
0,0,0,1,0,0,1,0,0,0,0,0,43,38,5,0,0,22.2558139534884,0,1,"http://rosettacode.org//wiki/Reflection/List_properties",0,0.675189265316565,0,0.188734650737935,0.135881545294601
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,23.6,0,2,"http://rosettacode.org//wiki/Logical_operations",0,0.966946605138362,0,0.0328395909274421,0
0,0,0,3,0,0,0,1,3,1,0,0,17,17,2,2,0,50.1764705882353,2,2,"http://rosettacode.org//wiki/Long_multiplication",0.079185483763751,0.815467110560827,0,0.105254060075911,0
1,8,0,1,0,5,11,3,1,0,0,0,78,68,10,0,0,32.474358974359,0,0,"http://rosettacode.org//wiki/Long_multiplication",0,0.407908055336535,0,0.318284495190651,0.273634351688705
1,0,1,0,0,3,7,0,0,0,0,0,51,45,5,0,1,29.7647058823529,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0.599381593341574,0.114975187374435,0.15539986274455,0.130149157928781
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,42,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0.999788227239816,0,0,0
1,1,0,0,1,0,8,1,0,0,0,0,20,18,2,0,0,32.05,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0.851934491859789,0,0.0940947994133853,0.0537645074865682
0,0,0,2,1,0,12,0,0,0,0,0,13,13,0,0,0,31.3076923076923,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.901263360935423,0,0.098518772782356,0
1,0,1,0,1,0,8,0,0,1,0,0,46,42,4,0,0,23.9130434782609,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.646763004536519,0,0.247374405112012,0.105657753873633
0,0,0,0,0,0,1,0,0,0,0,0,23,23,0,0,0,23.3913043478261,0,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.819159305681763,0,0.180617750100985,0
0,0,0,0,1,4,10,0,0,1,0,0,40,39,0,0,1,21.025,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.668511723246509,0.117856384631254,0.213509598874521,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,61,1,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0.0394490052808251,0.960402734070406,0,0,0
4,0,2,9,0,0,6,0,1,1,0,0,37,35,0,0,2,31.4054054054054,0,1.5,"http://rosettacode.org//wiki/Longest_increasing_subsequence",0,0.682033317644736,0.235950847651635,0.0820045865331108,0
0,0,0,2,0,0,1,2,0,0,0,0,10,10,0,0,0,21.3,0,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0,0.925894577511523,0,0.0738890795867648,0
0,0,0,1,0,0,1,0,0,0,0,0,22,22,0,0,0,24,0,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0,0.827369711207133,0,0.172407852369117,0
0,0,0,0,1,0,4,0,0,0,0,0,8,8,0,0,0,20.5,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.942315388562264,0,0.0574692841230307,0
0,0,0,0,0,0,2,0,0,0,0,0,16,14,2,0,0,20.375,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.884687492970208,0,0.0602749101075385,0.0548337995434272
0,0,0,0,0,0,2,0,0,0,0,0,15,15,1,1,0,22.1333333333333,1,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.0392135112295042,0.85860051168276,0,0.10202970477399,0
