"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3"
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,42,1,0,"http://rosettacode.org//wiki/Four_bit_adder",0,0.944703058843775,0.0552568309206938
0,0,0,0,0,0,2,0,0,0,0,2,11,10,1,0,0,24.8181818181818,0,0,"http://rosettacode.org//wiki/Four_bit_adder",0.0188287089803028,0.952459861736002,0.0286616017840918
0,0,0,4,1,0,0,0,0,0,0,0,25,23,0,0,2,28.32,0,4.5,"http://rosettacode.org//wiki/Fractal_tree",0.365265391628297,0.634769912764344,0
2,0,1,2,2,1,3,0,1,0,0,0,38,33,1,0,4,23.2105263157895,0,1,"http://rosettacode.org//wiki/Fractran",0.694718592235446,0.305408523983843,0
0,0,0,0,1,0,3,0,0,0,0,0,5,5,0,0,0,15.6,0,2,"http://rosettacode.org//wiki/Function_composition",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,30,1,0,"http://rosettacode.org//wiki/Function_composition",0,0.942413888488287,0.0575465393694543
1,2,0,1,0,0,8,1,0,0,0,0,34,30,4,0,0,26.4117647058824,0,0,"http://rosettacode.org//wiki/Function_composition",0.0812430013736475,0.802114410444096,0.116641840399361
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,14.3333333333333,0,2,"http://rosettacode.org//wiki/Function_definition",0,0.999935118537253,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.999935118537253,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,19.6666666666667,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.999935118537253,0
0,0,0,0,1,0,3,0,0,0,0,0,5,5,0,0,0,13.4,0,0,"http://rosettacode.org//wiki/Function_definition",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,0,1,0,1,0,0,0,0,0,8,7,1,0,0,13.125,0,0,"http://rosettacode.org//wiki/Function_definition",0.00739432976775904,0.967738944726763,0.0248127651067999
0,0,0,2,0,0,2,2,0,0,0,0,31,29,8,6,0,21.8064516129032,6,0,"http://rosettacode.org//wiki/Function_prototype",0,0.532709398123173,0.467416425572654
2,0,0,2,1,0,6,0,0,0,0,2,9,9,0,0,0,23.7777777777778,0,0,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0.0196222166951073,0.973714522072971,0.00660488041388805
2,0,0,0,1,0,2,6,0,0,0,2,8,8,0,0,0,20.625,0,1,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0.0158107569575901,0.978807549736562,0.00532193485478986
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,33,0,0,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,0.999936507872942,0
0,0,0,3,1,0,6,0,1,0,0,0,16,16,0,0,0,34.5,0,1,"http://rosettacode.org//wiki/Gamma_function",0.046302434857712,0.938063328427857,0.0155854993275701
14,0,3,31,0,2,25,53,2,2,0,0,114,108,15,9,0,29.4473684210526,9,2.66666666666667,"http://rosettacode.org//wiki/Gaussian_elimination",0.138460419678537,0,0.86186276106283
0,0,0,0,1,0,8,0,0,0,0,0,9,9,0,0,0,29.3333333333333,0,2,"http://rosettacode.org//wiki/General_FizzBuzz",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,0,0,0,0,2,2,0,0,0,0,26,24,2,0,0,26.1538461538462,0,2,"http://rosettacode.org//wiki/General_FizzBuzz",0.0675841778531956,0.864995841772388,0.0673966154225632
0,0,0,0,0,0,2,0,0,0,0,0,11,11,0,0,0,29,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0.0272451361701365,0.963528466745797,0.00917077153208266
0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,130,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.999936507872942,0
0,0,0,0,0,0,2,0,0,0,0,0,16,16,0,0,0,25.0625,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0.046302434857712,0.938063328427857,0.0155854993275701
0,0,0,0,0,0,0,1,2,0,0,0,4,4,0,0,0,59.25,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0.000564918007531808,0.999179660390911,0.000190152618400642
0,0,0,1,0,0,1,2,0,0,0,0,4,4,0,0,0,22.75,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0.000564918007531808,0.999179660390911,0.000190152618400642
0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,15.8,0,1,"http://rosettacode.org//wiki/Generic_swap",0.00437637774504638,0.994086632727323,0.00147309817749795
0,2,0,2,2,0,2,4,1,0,0,0,9,9,0,0,0,25.3333333333333,0,2,"http://rosettacode.org//wiki/Generic_swap",0.0196222166951073,0.973714522072971,0.00660488041388805
0,0,2,6,1,5,18,2,0,1,0,16,75,67,2,0,6,23.0133333333333,0,0,"http://rosettacode.org//wiki/Geometric_algebra",1.00030594331089,0,0
0,0,0,6,0,0,9,0,0,0,0,0,46,40,4,0,2,24.8913043478261,0,0,"http://rosettacode.org//wiki/Geometric_algebra",0.43551911050429,0.518587086708702,0.0459581486102685
0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,29.5,0,0,"http://rosettacode.org//wiki/Reflection/Get_source",0,0.986913522039502,0.0130276602735065
1,0,0,2,1,0,4,0,0,0,0,0,13,13,0,0,0,22.1538461538462,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Gnome_sort",0.0348680556451683,0.953342411418619,0.0117366626502782
0,0,1,0,1,0,0,0,0,0,0,0,5,5,0,0,0,25.8,0,0,"http://rosettacode.org//wiki/User_input/Graphical",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,7,0,2,8,1,6,1,0,0,44,38,11,6,1,45.3409090909091,6,4,"http://rosettacode.org//wiki/Grayscale_image",0.122639580846384,0.363232566592997,0.514300941230472
0,0,0,1,1,0,2,0,0,1,0,0,19,19,0,0,0,15.3157894736842,0,2,"http://rosettacode.org//wiki/Greatest_common_divisor",0.0577368140702557,0.922784245437096,0.019434336004862
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,24,0,2,"http://rosettacode.org//wiki/Greatest_common_divisor",0,0.999935118537253,0
0,0,0,0,0,0,4,0,0,0,0,0,15,14,2,1,0,19.9333333333333,1,1,"http://rosettacode.org//wiki/Greatest_common_divisor",0.0103127334548975,0.88780817336177,0.101856439726692
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,43,1,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0,0.944703058843775,0.0552568309206938
0,0,0,2,0,0,20,3,0,1,0,0,81,69,6,0,6,24.8024691358025,0,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",1.00031619960935,0,0
0,0,0,0,0,0,0,1,0,0,0,0,17,17,0,0,0,16.2352941176471,0,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0.0501138945952292,0.932970300764266,0.0168684448866683
0,0,0,5,1,1,3,0,0,1,0,0,23,22,0,0,1,26.5652173913043,0,1,"http://rosettacode.org//wiki/Greatest_subsequential_sum",0.219768583868444,0.780223836554774,0
0,0,1,0,0,0,0,0,0,0,0,0,10,9,1,0,0,31.1,0,0,"http://rosettacode.org//wiki/Guess_the_number",0.0150172492427882,0.957552889399589,0.0273786562249945
0,0,0,0,0,0,0,1,0,0,0,0,6,6,1,1,0,25.1666666666667,1,0,"http://rosettacode.org//wiki/HTTP",0,0.933257207066333,0.066705373164498
0,0,1,0,0,0,0,3,1,0,0,0,12,12,2,2,0,30.9166666666667,2,0,"http://rosettacode.org//wiki/HTTPS",0,0.857762496767921,0.142230209482924
0,0,0,3,0,0,4,0,0,0,0,0,23,21,2,0,0,27.0869565217391,0,1,"http://rosettacode.org//wiki/Hailstone_sequence",0.0561497986406493,0.880274924763153,0.0635477787452705
0,0,0,1,0,0,1,1,0,0,0,0,16,14,2,0,0,21.25,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.0294695804780446,0.915926118408267,0.0545671598315884
2,0,0,1,0,0,14,3,0,0,0,0,47,40,7,0,0,26,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.105542696391839,0.702699235788074,0.191792623423654
2,0,0,0,1,0,15,2,0,0,0,0,42,37,5,0,0,25.3095238095238,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0.103318252083933,0.7503015841256,0.146396235124149
0,0,0,0,0,0,0,1,0,0,0,0,13,13,3,3,0,13.5384615384615,3,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.793713638246949,0.206306503557546
0,0,0,1,0,0,1,7,0,0,0,0,14,14,0,0,0,20.8571428571429,0,0,"http://rosettacode.org//wiki/Handle_a_signal",0.0386795153826802,0.948249383755035,0.0130196082093746
1,0,2,2,0,0,1,0,0,1,0,0,23,23,0,0,0,21,0,1,"http://rosettacode.org//wiki/Happy_numbers",0.0729826530203167,0.902412134782743,0.0245661182412521
1,0,0,5,0,0,5,0,0,0,0,0,20,20,0,0,0,19.95,0,1,"http://rosettacode.org//wiki/Harshad_or_Niven_series",0.061548273807773,0.917691217773505,0.0207172815639602
0,0,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0,23.5,0,0,"http://rosettacode.org//wiki/Hash_from_two_arrays",0.00818783748256359,0.988993605063733,0.00275604373659614
0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,21,0,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0.0119992972200755,0.983900577400149,0.00403898929569256
0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,24.8333333333333,0,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0.00818783748256359,0.988993605063733,0.00275604373659614
0,0,0,0,0,0,3,0,1,0,0,0,16,16,1,1,0,34.875,1,0,"http://rosettacode.org//wiki/Haversine_formula",0.0225406203822457,0.893783750707978,0.0836485550337805
3,0,1,0,0,3,4,1,0,0,0,0,44,41,0,0,3,22.2272727272727,0,2,"http://rosettacode.org//wiki/Sorting_algorithms/Heapsort",0.584392028819498,0.415701039434948,0
7,0,5,6,0,6,14,1,6,1,0,0,56,52,0,0,4,38.9821428571429,0,0,"http://rosettacode.org//wiki/Heronian_triangles",0.773200500950731,0.226944204151009,0
1,0,0,1,0,0,23,3,1,0,0,0,76,74,6,4,0,38.5,4,0,"http://rosettacode.org//wiki/Heronian_triangles",0.163109906827077,0.433226147713489,0.403796116202276
0,0,0,1,1,0,0,0,0,0,0,0,11,10,0,0,1,14.2727272727273,0,0.5,"http://rosettacode.org//wiki/Higher-order_functions",0.167794586622789,0.832187330346985,0
0,0,0,2,1,0,5,2,1,0,0,0,22,22,0,0,0,29.6818181818182,0,0,"http://rosettacode.org//wiki/Hofstadter-Conway_$10000_sequence",0.0691711932828021,0.907505162446331,0.0232831726821548
0,0,0,5,0,0,16,2,0,0,0,0,43,43,0,0,0,22.0697674418605,0,0,"http://rosettacode.org//wiki/Hofstadter_Figure-Figure_sequences",0.149211847770619,0.800551581510985,0.0502250294232018
0,0,0,1,0,0,3,0,0,0,0,0,16,16,0,0,0,26.3125,0,0,"http://rosettacode.org//wiki/Hofstadter_Q_sequence",0.046302434857712,0.938063328427857,0.0155854993275701
0,0,0,0,0,0,1,1,0,0,0,0,6,6,1,1,0,29,1,2,"http://rosettacode.org/wiki/Horner%27s_rule_for_polynomial_evaluation",0,0.933257207066333,0.066705373164498
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,36.6666666666667,0,0,"http://rosettacode.org//wiki/Hostname",0,0.999935118537253,0
5,0,0,13,0,0,3,6,0,2,0,0,57,57,0,0,0,27.4210526315789,0,1,"http://rosettacode.org//wiki/Huffman_coding",0.202572284095828,0.729249194220758,0.0681862672505658
0,0,1,3,0,0,3,0,0,0,0,0,9,9,0,0,0,27,0,0,"http://rosettacode.org//wiki/Huffman_coding",0.0196222166951073,0.973714522072971,0.00660488041388805
4,0,2,3,0,0,4,14,1,0,0,0,82,81,5,5,1,18.4024390243902,5,1,"http://rosettacode.org//wiki/IBAN",0.333319001296597,0.269320118145506,0.397535665509922
0,0,0,0,1,0,6,1,0,0,0,0,7,7,0,0,0,24.5714285714286,0,1,"http://rosettacode.org//wiki/Identity_matrix",0.0119992972200755,0.983900577400149,0.00403898929569256
0,0,0,3,1,0,6,0,0,1,0,3,60,56,11,7,0,35.4,7,3,"http://rosettacode.org//wiki/Image_convolution",0.0140082532207625,0.359738647151676,0.626439814879364
0,0,0,1,2,0,3,0,0,0,0,0,7,7,0,0,0,18.2857142857143,0,3,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0.0119992972200755,0.983900577400149,0.00403898929569256
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,59,1,0,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0,0.944703058843775,0.0552568309206938
0,0,0,0,0,0,3,0,0,0,0,0,5,4,2,1,0,36,1,0,"http://rosettacode.org//wiki/Include_a_file",0,0.918286322807555,0.0816833712456505
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,44,1,0,"http://rosettacode.org//wiki/Include_a_file",0,0.944703058843775,0.0552568309206938
0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,47,1,0,"http://rosettacode.org//wiki/Include_a_file",0,0.944703058843775,0.0552568309206938
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,21,0,0,"http://rosettacode.org//wiki/Include_a_file",0,0.999936507872942,0
0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,23.5,0,0,"http://rosettacode.org//wiki/Increment_a_numerical_string",0,0.999935813205098,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/Infinite",0,0.999936507872942,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,"http://rosettacode.org//wiki/Loops/Infinite",0,0.999936507872942,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,0,0,"http://rosettacode.org//wiki/Infinity",0,0.999936507872942,0
0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,24,0,0,"http://rosettacode.org//wiki/Infinity",0,0.999935813205098,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11,0,0,"http://rosettacode.org//wiki/Infinity",0,0.999936507872942,0
0,0,0,2,0,0,1,0,0,0,0,0,22,22,1,1,0,39.1818181818182,1,0,"http://rosettacode.org//wiki/XML/Input",0.0454093788073332,0.863225584726455,0.0913462283883644
0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,40.4117647058824,0,0,"http://rosettacode.org//wiki/XML/Input",0.0501138945952292,0.932970300764266,0.0168684448866683
0,0,0,1,0,0,1,0,0,0,0,0,7,6,1,0,0,26,0,0,"http://rosettacode.org//wiki/Input_loop",0.00358287003024184,0.972831972390354,0.0235298195477017
1,0,0,4,0,0,5,0,0,0,0,0,12,12,0,0,0,25.25,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Insertion_sort",0.0310565959076511,0.95843543908221,0.01045371709118
1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20.3333333333333,0,0,"http://rosettacode.org//wiki/Literals/Integer",0,0.999935118537253,0
3,0,1,0,1,0,4,0,2,0,0,0,25,20,5,0,0,35.96,0,2,"http://rosettacode.org//wiki/Integer_comparison",0.0385234365461773,0.836883054406593,0.124586160619493
1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,17.3333333333333,0,0,"http://rosettacode.org//wiki/Integer_sequence",0,0.999935118537253,0
0,0,0,2,0,0,0,0,2,0,0,0,16,13,6,3,0,37.9375,3,0,"http://rosettacode.org//wiki/Associative_array/Iteration",0,0.735065963337681,0.26497874849357
0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,26.1666666666667,0,0,"http://rosettacode.org//wiki/JSON",0.00818783748256359,0.988993605063733,0.00275604373659614
1,0,0,0,0,0,3,1,0,0,0,0,14,13,0,0,1,15.3571428571429,0,4,"http://rosettacode.org/wiki/Jensen%27s_Device",0.180788085934203,0.819196456898931,0
1,0,0,1,1,0,3,1,0,0,0,0,12,10,2,0,0,27.5,0,0,"http://rosettacode.org//wiki/JortSort",0.0142237415279837,0.936298229062619,0.0494353775951983
0,0,0,3,1,0,3,1,0,0,0,0,29,29,0,0,0,26.7931034482759,0,0,"http://rosettacode.org//wiki/Josephus_problem",0.0958514114454094,0.871853968801213,0.0322637915958377
2,0,0,2,1,0,5,5,2,0,0,1,7,7,0,0,0,53,0,3,"http://rosettacode.org//wiki/Josephus_problem",0.0119992972200755,0.983900577400149,0.00403898929569256
3,0,2,4,1,0,6,8,0,0,0,0,12,12,0,0,0,27.3333333333333,0,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0.0310565959076511,0.95843543908221,0.01045371709118
3,0,2,1,1,0,4,7,0,0,0,0,11,11,0,0,0,24.0909090909091,0,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0.0272451361701365,0.963528466745797,0.00917077153208266
0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,21,0,0,"http://rosettacode.org//wiki/Keyboard_macros",0.00818783748256359,0.988993605063733,0.00275604373659614
0,0,0,3,0,0,2,0,1,0,0,0,24,24,2,2,0,23.4583333333333,2,1,"http://rosettacode.org//wiki/Knuth_shuffle",0.0292704838068961,0.808759951679402,0.161975175212769
0,0,0,0,0,0,6,0,0,2,0,0,73,64,10,1,0,33.1506849315069,1,0,"http://rosettacode.org//wiki/LZW_compression",0.164045980712094,0.503863728795323,0.332193924170417
0,0,0,8,1,0,39,0,3,2,0,0,94,79,14,0,1,27.2553191489362,0,2,"http://rosettacode.org/wiki/Langton%27s_ant",0.380035609866441,0.274641204644709,0.345487357216168
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,14.6,0,0,"http://rosettacode.org/wiki/Langton%27s_ant",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,0,0,0,12,0,0,0,0,0,17,17,0,0,0,14.4705882352941,0,0,"http://rosettacode.org/wiki/Langton%27s_ant",0.0501138945952292,0.932970300764266,0.0168684448866683
0,1,0,0,0,0,4,0,0,0,0,0,22,21,1,0,0,27,0,0,"http://rosettacode.org//wiki/Largest_int_from_concatenated_ints",0.0607547660929684,0.896436557436535,0.042774002934164
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,35,0,0,"http://rosettacode.org//wiki/Leap_year",0,0.999935118537253,0
0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,33.25,0,0,"http://rosettacode.org//wiki/Leap_year",0,0.982335181328526,0.0176070771710276
0,0,0,2,1,0,6,0,0,0,0,0,17,14,4,1,0,22.8235294117647,1,1,"http://rosettacode.org//wiki/Least_common_multiple",0.00110279855025657,0.855484908015009,0.143403991348905
0,0,0,0,0,0,3,0,0,0,0,0,27,27,0,0,0,42.2222222222222,0,0,"http://rosettacode.org//wiki/Letter_frequency",0.0882284919703776,0.882040024128391,0.0296979004776422
0,0,0,0,0,0,0,1,0,0,0,0,42,42,0,0,0,12.9285714285714,0,0,"http://rosettacode.org//wiki/Letter_frequency",0.145400388033102,0.805644609174576,0.0489420838641035
0,0,0,0,0,0,13,0,2,1,0,0,44,43,1,0,0,21.7045454545455,0,2,"http://rosettacode.org//wiki/Levenshtein_distance",0.144606880318297,0.784389948837607,0.0709988052343074
0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,28.3333333333333,0,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0.96049678600328,0.0394542005984648
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,29.5,1,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0.942413888488287,0.0575465393694543
0,1,0,0,0,6,10,2,0,0,0,0,26,20,9,3,0,31.1923076923077,3,0,"http://rosettacode.org//wiki/List_comprehensions",0,0.660394095939993,0.339678952570922
0,0,0,0,0,0,3,5,0,0,0,0,22,22,1,1,0,22.2272727272727,1,0,"http://rosettacode.org//wiki/Monads/List_monad",0.0454093788073332,0.863225584726455,0.0913462283883644
0,1,0,0,0,7,10,2,6,0,0,0,37,21,16,0,0,42.6216216216216,0,0,"http://rosettacode.org//wiki/Monads/List_monad",0,0.64789174038339,0.35218305392885
0,0,0,1,0,0,1,0,0,0,0,0,43,38,5,0,0,22.2558139534884,0,1,"http://rosettacode.org//wiki/Reflection/List_properties",0.107129711821445,0.745208556462017,0.147679180683246
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,23.6,0,2,"http://rosettacode.org//wiki/Logical_operations",0.00437637774504638,0.994086632727323,0.00147309817749795
0,0,0,3,0,0,0,1,3,1,0,0,17,17,2,2,0,50.1764705882353,2,2,"http://rosettacode.org//wiki/Long_multiplication",0.00259026564428883,0.844411145324519,0.152994556299087
1,8,0,1,0,5,11,3,1,0,0,0,78,68,10,0,0,32.474358974359,0,0,"http://rosettacode.org//wiki/Long_multiplication",0.198448666685303,0.511609563187467,0.290036426511703
1,0,1,0,0,3,7,0,0,0,0,0,51,45,5,0,1,29.7647058823529,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0.291890685861796,0.593258839267143,0.114903225906895
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,42,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0,0.999936507872942,0
1,1,0,0,1,0,8,1,0,0,0,0,20,18,2,0,0,32.05,0,0,"http://rosettacode.org//wiki/Longest_common_prefix",0.0447154194281055,0.895554007753915,0.0596989420679786
0,0,0,2,1,0,12,0,0,0,0,0,13,13,0,0,0,31.3076923076923,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0.0348680556451683,0.953342411418619,0.0117366626502782
1,0,1,0,1,0,8,0,0,1,0,0,46,42,4,0,0,23.9130434782609,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0.126980518223825,0.740998078481047,0.132037187108529
0,0,0,0,0,0,1,0,0,0,0,0,23,23,0,0,0,23.3913043478261,0,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0.0729826530203167,0.902412134782743,0.0245661182412521
0,0,0,0,1,4,10,0,0,1,0,0,40,39,0,0,1,21.025,0,2,"http://rosettacode.org//wiki/Longest_common_subsequence",0.292046764698305,0.704625168615579,0.00333667349677845
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,61,1,0,"http://rosettacode.org//wiki/Longest_common_subsequence",0,0.944703058843775,0.0552568309206938
4,0,2,9,0,0,6,0,1,1,0,0,37,35,0,0,2,31.4054054054054,0,1.5,"http://rosettacode.org//wiki/Longest_increasing_subsequence",0.417239388873956,0.58280641897213,0
0,0,0,2,0,0,1,2,0,0,0,0,10,10,0,0,0,21.3,0,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0.0234336764326245,0.968621494409381,0.00788782597298624
0,0,0,1,0,0,1,0,0,0,0,0,22,22,0,0,0,24,0,1,"http://rosettacode.org//wiki/Look-and-say_sequence",0.0691711932828021,0.907505162446331,0.0232831726821548
0,0,0,0,1,0,4,0,0,0,0,0,8,8,0,0,0,20.5,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.0158107569575901,0.978807549736562,0.00532193485478986
0,0,0,0,0,0,2,0,0,0,0,0,16,14,2,0,0,20.375,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.0294695804780446,0.915926118408267,0.0545671598315884
0,0,0,0,0,0,2,0,0,0,0,0,15,15,1,1,0,22.1333333333333,1,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.0187291606447285,0.898876778371569,0.0823656094746824
0,0,0,0,0,0,7,1,0,0,0,0,13,10,2,0,1,36.5384615384615,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.172304497405728,0.819999705512863,0.00767880390516421
0,2,0,0,0,0,3,0,0,0,0,0,26,22,4,0,0,24.4230769230769,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0.0507513234735256,0.842858631752801,0.106378275926581
0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,"http://rosettacode.org//wiki/Loop_over_multiple_arrays_simultaneously",0,0.999935118537253,0
0,0,3,0,0,0,4,1,1,0,0,0,8,8,0,0,0,37,0,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0.0158107569575901,0.978807549736562,0.00532193485478986
1,0,2,1,1,0,1,1,0,0,0,0,16,16,0,0,0,31.0625,0,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0.046302434857712,0.938063328427857,0.0155854993275701
0,0,0,0,1,0,2,1,0,0,0,0,11,11,0,0,0,33.2727272727273,0,1,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0.0272451361701365,0.963528466745797,0.00917077153208266
1,0,0,0,0,0,6,3,0,0,0,0,9,7,2,0,0,28.1111111111111,0,0,"http://rosettacode.org//wiki/Luhn_test_of_credit_card_numbers",0.00278936231543992,0.951577312053381,0.0455865409179064
0,0,0,0,0,7,13,4,2,0,0,0,73,65,8,0,0,29.5205479452055,0,0,"http://rosettacode.org//wiki/Magic_squares_of_odd_order",0.196224222377394,0.559211911524997,0.244640038212197
0,0,0,1,1,0,3,0,1,1,0,13,26,25,0,0,1,37.6538461538462,0,2,"http://rosettacode.org//wiki/Main_step_of_GOST_28147-89",0.232762083179855,0.767232963106723,0
2,0,0,0,1,0,1,0,0,0,0,0,25,22,2,0,1,26.56,0,2,"http://rosettacode.org//wiki/Make_directory_path",0.218042014255911,0.758883373549807,0.0230741506143345
0,0,0,0,0,0,5,0,0,0,0,0,14,13,1,0,0,22.5714285714286,0,3.5,"http://rosettacode.org//wiki/Man_or_boy_test",0.0302630881928491,0.937180778745237,0.0325104384613847
0,0,0,8,0,0,7,0,0,2,0,0,59,58,0,0,1,30.7118644067797,0,4.5,"http://rosettacode.org//wiki/Mandelbrot_set",0.364464499711087,0.607857643007415,0.027712639119629
0,0,0,1,0,0,2,0,0,0,0,0,10,8,2,0,0,38.5,0,0,"http://rosettacode.org//wiki/Map_range",0.0066008220529545,0.946484284389793,0.0468694864770037
0,0,0,0,0,0,2,0,0,0,0,0,16,13,3,0,0,29.875,0,0,"http://rosettacode.org//wiki/Map_range",0.0210531532882083,0.904857513398475,0.0740579900835967
0,0,1,4,0,0,7,3,0,0,0,0,30,27,3,0,0,22.8,0,1,"http://rosettacode.org//wiki/Matrix-exponentiation_operator",0.0744135896134176,0.833555126108248,0.0920192279109608
0,0,1,7,0,0,5,2,0,1,0,0,27,26,1,0,0,22.7037037037037,0,0,"http://rosettacode.org//wiki/Matrix_multiplication",0.0798120647805439,0.870971419118596,0.0491887307296514
0,0,0,0,0,5,10,0,0,0,0,0,57,48,9,0,0,25.2280701754386,0,0,"http://rosettacode.org//wiki/Matrix_multiplication",0.126824439387319,0.629631749132608,0.243603739518647
1,0,0,4,0,0,5,4,0,0,0,0,32,31,1,0,0,23.21875,0,1,"http://rosettacode.org//wiki/Matrix_transposition",0.0988693634681194,0.845506280800656,0.0556034585251388
0,0,0,0,0,0,1,1,0,0,0,0,19,18,0,0,1,19.3157894736842,0,0,"http://rosettacode.org//wiki/Matrix_transposition",0.202443918119892,0.797545001152178,0
