"curly","dot.location","eqeqeq","vars.on.top","no.unused.vars","no.use.before.define","id.length","semi","max.len","max.statements","max.statements.per.line","no.bitwise","LOC","SLOC","comment","mixLOC","emptyLine","codePerLine","mixLOC.1","paremeter","Url","X1","X2","X3","X4","X5","X6"
0,0,0,0,1,0,1,0,0,0,0,0,13,13,1,1,0,23.5384615384615,1,0,"http://rosettacode.org//wiki/FizzBuzz",0,0.0868180867150136,0,0.873490000180104,0.0395402112589449,0
0,0,2,1,0,0,1,1,0,0,0,0,7,7,0,0,0,25,0,0,"http://rosettacode.org//wiki/FizzBuzz",0,0.0494542358555174,0,0.950397952503821,0,0
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,100,0,0,"http://rosettacode.org//wiki/FizzBuzz",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,2,3,0,0,0,0,11,11,0,0,0,19.8181818181818,0,0,"http://rosettacode.org//wiki/FizzBuzz",0,0.0824237264258596,0,0.91740081682762,0,0
0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,30.6,0,1,"http://rosettacode.org//wiki/Flatten_a_list",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,1,2,0,0,0,0,0,28,26,2,0,0,20.1785714285714,0,0,"http://rosettacode.org//wiki/Flatten_a_list",0,0.195902476242772,0.05296559631101,0.750775896731456,0,0
0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0,0,34.25,0,1,"http://rosettacode.org//wiki/Flatten_a_list",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,0,0,0,1,0,0,0,0,0,24,23,1,0,0,18.7916666666667,0,0,"http://rosettacode.org//wiki/Flatten_a_list",0,0.176849616957314,0.0241640278100919,0.798692560931838,0,0
2,0,11,11,1,0,7,0,2,1,0,2,99,89,5,0,5,29.2828282828283,0,1.5,"http://rosettacode.org//wiki/Flipping_bits_game",0,0.19882772198627,0.114579588969726,0.103964486162906,0,0.582490349278263
0,0,0,0,0,4,8,4,0,0,0,0,69,53,17,1,0,29.2898550724638,1,1.4,"http://rosettacode.org/wiki/Floyd%27s_triangle",0,0.327037205196841,0.452528611708327,0.177469990344409,0.0418855942858384,0
2,0,1,0,0,0,0,1,0,0,0,0,18,18,0,0,0,25.5,0,0,"http://rosettacode.org//wiki/Floyd-Warshall_algorithm",0,0.140120334923957,0,0.859655829394269,0,0
1,0,0,0,0,0,2,0,0,0,0,0,7,7,0,0,0,18.2857142857143,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,1,0,0,0,0,0,12,12,0,0,0,15.6666666666667,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.0906660990684409,0,0.909151532908574,0,0
0,0,0,0,0,0,2,0,0,0,0,0,7,7,0,0,0,18.4285714285714,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,19.8,0,0,"http://rosettacode.org//wiki/Loops/For",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,1,0,0,0,0,0,7,7,0,0,0,18.8571428571429,0,0,"http://rosettacode.org//wiki/Loops/For_with_a_specified_step",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,2,0,0,0,0,0,18,15,3,0,0,27.0555555555556,0,0,"http://rosettacode.org//wiki/Loops/For_with_a_specified_step",0,0.0986840404015974,0.0851843000577997,0.815805655289114,1.34615732524595e-18,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,18.2,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,24,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,23.7142857142857,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,11.6666666666667,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,1,0,0,1,0,0,0,0,0,5,5,0,0,0,14.8,0,0,"http://rosettacode.org//wiki/Loops/Foreach",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,7,7,0,0,15,0,1,1,0,0,59,55,2,0,2,29.9661016949153,0,1,"http://rosettacode.org//wiki/Forest_fire",0,0.23566682796455,0.0412431111148627,0.48985107751525,0,0.232996139711305
0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,19,0,0,"http://rosettacode.org//wiki/Formatted_numeric_output",0,0.0164847452851751,0,0.983395088180022,0,0
4,0,1,0,1,0,0,0,1,0,0,0,15,14,0,0,1,28.2666666666667,0,0.5,"http://rosettacode.org//wiki/Four_bit_adder",0,0.00606760226420744,0,0.877450627559478,0,0.116434590347088
7,0,5,2,1,0,17,0,0,1,0,0,74,59,8,0,7,27.1486486486486,0,2,"http://rosettacode.org//wiki/Four_bit_adder",0,0,0.178989072087288,0.0600031087156077,0,0.761047117951875
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,42,1,0,"http://rosettacode.org//wiki/Four_bit_adder",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,0,0,0,2,0,0,0,0,2,11,10,1,0,0,24.8181818181818,0,0,"http://rosettacode.org//wiki/Four_bit_adder",0,0.0688834143397326,0.0273370819669731,0.903571382064296,5.30382506478334e-19,0
0,0,0,4,1,0,0,0,0,0,0,0,25,23,0,0,2,28.32,0,4.5,"http://rosettacode.org//wiki/Fractal_tree",0,0,0,0.771490429742759,0,0.228530685537376
2,0,1,2,2,1,3,0,1,0,0,0,38,33,1,0,4,23.2105263157895,0,1,"http://rosettacode.org//wiki/Fractran",0,0,0,0.563053323869675,0,0.437088399452567
0,0,0,0,1,0,3,0,0,0,0,0,5,5,0,0,0,15.6,0,2,"http://rosettacode.org//wiki/Function_composition",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,30,1,0,"http://rosettacode.org//wiki/Function_composition",0,0,0,0.95995125632119,0.0399706015522568,0
1,2,0,1,0,0,8,1,0,0,0,0,34,30,4,0,0,26.4117647058824,0,0,"http://rosettacode.org//wiki/Function_composition",0,0.21739800979559,0.111056895490828,0.671077771581849,3.45070645642034e-18,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,14.3333333333333,0,2,"http://rosettacode.org//wiki/Function_definition",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,16.6666666666667,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,19.6666666666667,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,1,0,3,0,0,0,0,0,5,5,0,0,0,13.4,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,1,0,1,0,0,0,0,0,8,7,1,0,0,13.125,0,0,"http://rosettacode.org//wiki/Function_definition",0,0.0439681368125932,0.0280693252339454,0.927774186941023,0,0
0,0,0,2,0,0,2,2,0,0,0,0,31,29,8,6,0,21.8064516129032,6,0,"http://rosettacode.org//wiki/Function_prototype",1.93960809696603e-15,0.154644273330063,0.00831239334163668,0.585653300062651,0.25131356571503,0
2,0,0,2,1,0,6,0,0,0,0,2,9,9,0,0,0,23.7777777777778,0,0,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,0.0659389811406856,0,0.933899384665723,0,0
2,0,0,0,1,0,2,6,0,0,0,2,8,8,0,0,0,20.625,0,1,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,0.0576966084981043,0,0.942148668584769,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,33,0,0,"http://rosettacode.org//wiki/User:DanBron/Game_of_Nim",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,3,1,0,6,0,1,0,0,0,16,16,0,0,0,34.5,0,1,"http://rosettacode.org//wiki/Gamma_function",0,0.123635589638789,0,0.876154397232366,0,0
14,0,3,31,0,2,25,53,2,2,0,0,114,108,15,9,0,29.4473684210526,9,2.66666666666667,"http://rosettacode.org//wiki/Gaussian_elimination",0.130042449167674,0.502646666890029,0,0,0.366912241185242,0
0,0,0,0,1,0,8,0,0,0,0,0,9,9,0,0,0,29.3333333333333,0,2,"http://rosettacode.org//wiki/General_FizzBuzz",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,0,0,0,0,2,2,0,0,0,0,26,24,2,0,0,26.1538461538462,0,2,"http://rosettacode.org//wiki/General_FizzBuzz",0,0.179292291224679,0.0534537584889923,0.766911099982607,3.59240722749886e-18,0
0,0,0,0,0,0,2,0,0,0,0,0,11,11,0,0,0,29,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.0824237264258596,0,0.91740081682762,0,0
0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,130,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,2,0,0,0,0,0,16,16,0,0,0,25.0625,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.123635589638789,0,0.876154397232366,0,0
0,0,0,0,0,0,0,1,2,0,0,0,4,4,0,0,0,59.25,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.0247271179277563,0,0.975145804260976,0,0
0,0,0,1,0,0,1,2,0,0,0,0,4,4,0,0,0,22.75,0,0,"http://rosettacode.org//wiki/Generate_lower_case_ASCII_alphabet",0,0.0247271179277563,0,0.975145804260976,0,0
0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,15.8,0,1,"http://rosettacode.org//wiki/Generic_swap",0,0.0329694905703491,0,0.966896520341919,0,0
0,2,0,2,2,0,2,4,1,0,0,0,9,9,0,0,0,25.3333333333333,0,2,"http://rosettacode.org//wiki/Generic_swap",0,0.0659389811406856,0,0.933899384665723,0,0
0,0,2,6,1,5,18,2,0,1,0,16,75,67,2,0,6,23.0133333333333,0,0,"http://rosettacode.org//wiki/Geometric_algebra",0,0,0.0223492818832505,0.292426744351852,0,0.685461589818778
0,0,0,6,0,0,9,0,0,0,0,0,46,40,4,0,2,24.8913043478261,0,0,"http://rosettacode.org//wiki/Geometric_algebra",0,0.0993656038455256,0.103971950985506,0.563437383251538,0,0.232996139711305
0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,29.5,0,0,"http://rosettacode.org//wiki/Reflection/Get_source",0,0,0.028795637652304,0.971052328974953,0,0
1,0,0,2,1,0,4,0,0,0,0,0,13,13,0,0,0,22.1538461538462,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Gnome_sort",0,0.098908471711028,0,0.900902248989522,0,0
0,0,1,0,1,0,0,0,0,0,0,0,5,5,0,0,0,25.8,0,0,"http://rosettacode.org//wiki/User_input/Graphical",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,7,0,2,8,1,6,1,0,0,44,38,11,6,1,45.3409090909091,6,4,"http://rosettacode.org//wiki/Grayscale_image",0.0633752232831748,0,0.0427448572343257,0.529339621349304,0.248785612052867,0.115749713842919
0,0,0,1,1,0,2,0,0,1,0,0,19,19,0,0,0,15.3157894736842,0,2,"http://rosettacode.org//wiki/Greatest_common_divisor",0,0.148362707566544,0,0.851406545475217,0,0
0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,24,0,2,"http://rosettacode.org//wiki/Greatest_common_divisor",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,0,0,4,0,0,0,0,0,15,14,2,1,0,19.9333333333333,1,1,"http://rosettacode.org//wiki/Greatest_common_divisor",5.23797908538956e-16,0.0910748709692701,0.0190405976606089,0.847814343596655,0.0418855942858384,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,43,1,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,2,0,0,20,3,0,1,0,0,81,69,6,0,6,24.8024691358025,0,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0,0,0.139313163286306,0.176658975167341,0,0.684077413393251
0,0,0,0,0,0,0,1,0,0,0,0,17,17,0,0,0,16.2352941176471,0,0,"http://rosettacode.org//wiki/Greatest_element_of_a_list",0,0.13187796228137,0,0.867905113313321,0,0
0,0,0,5,1,1,3,0,0,1,0,0,23,22,0,0,1,26.5652173913043,0,1,"http://rosettacode.org//wiki/Greatest_subsequential_sum",0,0.0720261660439731,0,0.81145929987774,0,0.116412033394942
0,0,1,0,0,0,0,0,0,0,0,0,10,9,1,0,0,31.1,0,0,"http://rosettacode.org//wiki/Guess_the_number",0,0.0605783218306862,0.0275811630559635,0.911638983689872,1.79520822868331e-18,0
0,0,0,0,0,0,0,1,0,0,0,0,6,6,1,1,0,25.1666666666667,1,0,"http://rosettacode.org//wiki/HTTP",0,0.0289848578618977,0,0.930981071277864,0.0399311951105529,0
0,0,1,0,0,0,0,3,1,0,0,0,12,12,2,2,0,30.9166666666667,2,0,"http://rosettacode.org//wiki/HTTPS",0,0.0662316055599498,0,0.853855476380784,0.0798065353851618,0
0,0,0,3,0,0,4,0,0,0,0,0,23,21,2,0,0,27.0869565217391,0,1,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.154377013697551,0.0541860017559647,0.791113904859322,0,0
0,0,0,1,0,0,1,1,0,0,0,0,16,14,2,0,0,21.25,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.0962413661342261,0.0558945693789003,0.84758711623835,5.87507770758753e-18,0
2,0,0,1,0,0,14,3,0,0,0,0,47,40,7,0,0,26,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.282861680161007,0.197217519904592,0.519260177355134,0,0
2,0,0,0,1,0,15,2,0,0,0,0,42,37,5,0,0,25.3095238095238,0,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.269671239117229,0.138882139635783,0.590890700879171,0,0
0,0,0,0,0,0,0,1,0,0,0,0,13,13,3,3,0,13.5384615384615,3,0,"http://rosettacode.org//wiki/Hailstone_sequence",0,0.0621689040772136,0,0.817794932267811,0.119961149839491,0
0,0,0,1,0,0,1,7,0,0,0,0,14,14,0,0,0,20.8571428571429,0,0,"http://rosettacode.org//wiki/Handle_a_signal",0,0.107150844353609,0,0.892652965070476,0,0
1,0,2,2,0,0,1,0,0,1,0,0,23,23,0,0,0,21,0,1,"http://rosettacode.org//wiki/Happy_numbers",0,0.181332198136881,0,0.818409409799021,0,0
1,0,0,5,0,0,5,0,0,0,0,0,20,20,0,0,0,19.95,0,1,"http://rosettacode.org//wiki/Harshad_or_Niven_series",0,0.156605080209131,0,0.843157261556165,0,0
0,0,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0,23.5,0,0,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.041211863212936,0,0.958647236422867,0,0
0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,21,0,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,24.8333333333333,0,2,"http://rosettacode.org//wiki/Hash_from_two_arrays",0,0.041211863212936,0,0.958647236422867,0,0
0,0,0,0,0,0,3,0,1,0,0,0,16,16,1,1,0,34.875,1,0,"http://rosettacode.org//wiki/Haversine_formula",0,0.111603756223497,0,0.848850969709629,0.039372646751113,0
3,0,1,0,0,3,4,1,0,0,0,0,44,41,0,0,3,22.2272727272727,0,2,"http://rosettacode.org//wiki/Sorting_algorithms/Heapsort",0,0.0264476272650864,0,0.624315654681971,0,0.349300951422245
7,0,5,6,0,6,14,1,6,1,0,0,56,52,0,0,4,38.9821428571429,0,0,"http://rosettacode.org//wiki/Heronian_triangles",0,0.0160255885843485,0,0.518370458143761,0,0.465741181007369
1,0,0,1,0,0,23,3,1,0,0,0,76,74,6,4,0,38.5,4,0,"http://rosettacode.org//wiki/Heronian_triangles",0,0.550431263050366,0.0119690642378506,0.269584490842516,0.167542377143353,0
0,0,0,1,1,0,0,0,0,0,0,0,11,10,0,0,1,14.2727272727273,0,0.5,"http://rosettacode.org//wiki/Higher-order_functions",0,0,0,0.889126658535059,0,0.110829898760201
0,0,0,2,1,0,5,2,1,0,0,0,22,22,0,0,0,29.6818181818182,0,0,"http://rosettacode.org//wiki/Hofstadter-Conway_$10000_sequence",0,0.1730898254943,0,0.826658693718068,0,0
0,0,0,5,0,0,16,2,0,0,0,0,43,43,0,0,0,22.0697674418605,0,0,"http://rosettacode.org//wiki/Hofstadter_Figure-Figure_sequences",0,0.346179650988592,0,0.653423731418015,0,0
0,0,0,1,0,0,3,0,0,0,0,0,16,16,0,0,0,26.3125,0,0,"http://rosettacode.org//wiki/Hofstadter_Q_sequence",0,0.123635589638789,0,0.876154397232366,0,0
0,0,0,0,0,0,1,1,0,0,0,0,6,6,1,1,0,29,1,2,"http://rosettacode.org/wiki/Horner%27s_rule_for_polynomial_evaluation",0,0.0289848578618977,0,0.930981071277864,0.0399311951105529,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,36.6666666666667,0,0,"http://rosettacode.org//wiki/Hostname",0,0.0164847452851751,0,0.983395088180022,0,0
5,0,0,13,0,0,3,6,0,2,0,0,57,57,0,0,0,27.4210526315789,0,1,"http://rosettacode.org//wiki/Huffman_coding",0,0.461572867984799,0,0.537933756551303,0,0
0,0,1,3,0,0,3,0,0,0,0,0,9,9,0,0,0,27,0,0,"http://rosettacode.org//wiki/Huffman_coding",0,0.0659389811406856,0,0.933899384665723,0,0
4,0,2,3,0,0,4,14,1,0,0,0,82,81,5,5,1,18.4024390243902,5,1,"http://rosettacode.org//wiki/IBAN",0,0.49887635943331,0,0.189000223311161,0.195758902593832,0.116039408538493
0,0,0,0,1,0,6,1,0,0,0,0,7,7,0,0,0,24.5714285714286,0,1,"http://rosettacode.org//wiki/Identity_matrix",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,3,1,0,6,0,0,1,0,3,60,56,11,7,0,35.4,7,3,"http://rosettacode.org//wiki/Image_convolution",0,0.356128021184289,0.053469667524267,0.296913705559482,0.293199160000868,0
0,0,0,1,2,0,3,0,0,0,0,0,7,7,0,0,0,18.2857142857143,0,3,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0,0.0494542358555174,0,0.950397952503821,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,59,1,0,"http://rosettacode.org//wiki/Runtime_evaluation/In_an_environment",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,0,0,0,3,0,0,0,0,0,5,4,2,1,0,36,1,0,"http://rosettacode.org//wiki/Include_a_file",0,0.00802394587881787,0.0214814085505179,0.928490359852398,0.0418855942858384,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,44,1,0,"http://rosettacode.org//wiki/Include_a_file",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,47,1,0,"http://rosettacode.org//wiki/Include_a_file",0,0,0,0.960270143975815,0.0396522486518429,0
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,21,0,0,"http://rosettacode.org//wiki/Include_a_file",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,23.5,0,0,"http://rosettacode.org//wiki/Increment_a_numerical_string",0,0.00824237264258803,0,0.991644372099074,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,0,0,"http://rosettacode.org//wiki/Loops/Infinite",0,1.06891933418362e-15,0,0.999893656018125,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,0,0,"http://rosettacode.org//wiki/Loops/Infinite",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,0,0,"http://rosettacode.org//wiki/Infinity",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,24,0,0,"http://rosettacode.org//wiki/Infinity",0,0.00824237264258803,0,0.991644372099074,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11,0,0,"http://rosettacode.org//wiki/Infinity",0,1.06891933418362e-15,0,0.999893656018125,0,0
0,0,0,2,0,0,1,0,0,0,0,0,22,22,1,1,0,39.1818181818182,1,0,"http://rosettacode.org//wiki/XML/Input",0,0.161175095240452,0,0.799572908768693,0.039037517735449,0
0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,40.4117647058824,0,0,"http://rosettacode.org//wiki/XML/Input",0,0.13187796228137,0,0.867905113313321,0,0
0,0,0,1,0,0,1,0,0,0,0,0,7,6,1,0,0,26,0,0,"http://rosettacode.org//wiki/Input_loop",0,0.0356630443035468,0.0283134063229363,0.935841788566598,0,0
1,0,0,4,0,0,5,0,0,0,0,0,12,12,0,0,0,25.25,0,1,"http://rosettacode.org//wiki/Sorting_algorithms/Insertion_sort",0,0.0906660990684409,0,0.909151532908574,0,0
1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20.3333333333333,0,0,"http://rosettacode.org//wiki/Literals/Integer",0,0.0164847452851751,0,0.983395088180022,0,0
3,0,1,0,1,0,4,0,2,0,0,0,25,20,5,0,0,35.96,0,2,"http://rosettacode.org//wiki/Integer_comparison",0,0.128484666463462,0.143031518148627,0.728039928513932,4.2779578777558e-18,0
1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,17.3333333333333,0,0,"http://rosettacode.org//wiki/Integer_sequence",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,2,0,0,0,0,2,0,0,0,16,13,6,3,0,37.9375,3,0,"http://rosettacode.org//wiki/Associative_array/Iteration",4.97533675098995e-16,0.0489871151635841,0.0637119823845815,0.761480962644222,0.125656782857515,0
0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,26.1666666666667,0,0,"http://rosettacode.org//wiki/JSON",0,0.041211863212936,0,0.958647236422867,0,0
1,0,0,0,0,0,3,1,0,0,0,0,14,13,0,0,1,15.3571428571429,0,4,"http://rosettacode.org/wiki/Jensen%27s_Device",0,0,0,0.883974735053133,0,0.115983064772932
1,0,0,1,1,0,3,1,0,0,0,0,12,10,2,0,0,27.5,0,0,"http://rosettacode.org//wiki/JortSort",0,0.0630209960980517,0.0568708937348638,0.879857522740641,1.30598921625853e-18,0
0,0,0,3,1,0,3,1,0,0,0,0,29,29,0,0,0,26.7931034482759,0,0,"http://rosettacode.org//wiki/Josephus_problem",0,0.230786433992403,0,0.768913706284711,0,0
2,0,0,2,1,0,5,5,2,0,0,1,7,7,0,0,0,53,0,3,"http://rosettacode.org//wiki/Josephus_problem",0,0.0494542358555174,0,0.950397952503821,0,0
3,0,2,4,1,0,6,8,0,0,0,0,12,12,0,0,0,27.3333333333333,0,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0,0.0906660990684409,0,0.909151532908574,0,0
3,0,2,1,1,0,4,7,0,0,0,0,11,11,0,0,0,24.0909090909091,0,2,"http://rosettacode.org//wiki/Kaprekar_numbers",0,0.0824237264258596,0,0.91740081682762,0,0
0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,21,0,0,"http://rosettacode.org//wiki/Keyboard_macros",0,0.041211863212936,0,0.958647236422867,0,0
0,0,0,3,0,0,2,0,1,0,0,0,24,24,2,2,0,23.4583333333333,2,1,"http://rosettacode.org//wiki/Knuth_shuffle",0,0.165374283593871,0,0.755299354498901,0.079136277353834,0
0,0,0,0,0,0,6,0,0,2,0,0,73,64,10,1,0,33.1506849315069,1,0,"http://rosettacode.org//wiki/LZW_compression",0,0.459430150488084,0.243107037354193,0.254723387728699,0.0418855942858384,0
0,0,0,8,1,0,39,0,3,2,0,0,94,79,14,0,1,27.2553191489362,0,2,"http://rosettacode.org/wiki/Langton%27s_ant",0,0.465181694801753,0.392112973001477,0.0251445126548586,0,0.116498069855653
0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,14.6,0,0,"http://rosettacode.org/wiki/Langton%27s_ant",0,0.0329694905703491,0,0.966896520341919,0,0
0,0,0,0,0,0,12,0,0,0,0,0,17,17,0,0,0,14.4705882352941,0,0,"http://rosettacode.org/wiki/Langton%27s_ant",0,0.13187796228137,0,0.867905113313321,0,0
0,1,0,0,0,0,4,0,0,0,0,0,22,21,1,0,0,27,0,0,"http://rosettacode.org//wiki/Largest_int_from_concatenated_ints",0,0.160239431939221,0.0246521899880733,0.814827764182989,8.56938312821167e-19,0
0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,35,0,0,"http://rosettacode.org//wiki/Leap_year",0,0.0164847452851751,0,0.983395088180022,0,0
0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,33.25,0,0,"http://rosettacode.org//wiki/Leap_year",0,0.0107477667764131,0.0290456495899089,0.960044593443319,0,0
0,0,0,2,1,0,6,0,0,0,0,0,17,14,4,1,0,22.8235294117647,1,1,"http://rosettacode.org//wiki/Least_common_multiple",9.44038255316042e-16,0.0793500344859075,0.0781082211963901,0.800386624949345,0.0418855942858384,0
0,0,0,0,0,0,3,0,0,0,0,0,27,27,0,0,0,42.2222222222222,0,0,"http://rosettacode.org//wiki/Letter_frequency",0,0.214301688707229,0,0.785412274122815,0,0
0,0,0,0,0,0,0,1,0,0,0,0,42,42,0,0,0,12.9285714285714,0,0,"http://rosettacode.org//wiki/Letter_frequency",0,0.337937278346011,0,0.661673015337062,0,0
0,0,0,0,0,0,13,0,2,1,0,0,44,43,1,0,0,21.7045454545455,0,2,"http://rosettacode.org//wiki/Levenshtein_distance",0,0.342951467138214,0.019282406030276,0.637340528420356,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,28.3333333333333,0,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0.0131904410437787,0.0583353802688088,0.928263132494088,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,29.5,1,0,"http://rosettacode.org//wiki/Hello_world/Line_printer",0,0,0,0.95995125632119,0.0399706015522568,0
0,1,0,0,0,6,10,2,0,0,0,0,26,20,9,3,0,31.1923076923077,3,0,"http://rosettacode.org//wiki/List_comprehensions",3.82718211614612e-16,0.0895355080018554,0.150604850065317,0.633866173294239,0.125656782857515,0
0,0,0,0,0,0,3,5,0,0,0,0,22,22,1,1,0,22.2272727272727,1,0,"http://rosettacode.org//wiki/Monads/List_monad",0,0.161175095240452,0,0.799572908768693,0.039037517735449,0
0,1,0,0,0,7,10,2,6,0,0,0,37,21,16,0,0,42.6216216216216,0,0,"http://rosettacode.org//wiki/Monads/List_monad",0,0.072303158314036,0.467659366506433,0.459119874328131,2.52965144440995e-18,0
0,0,0,1,0,0,1,0,0,0,0,0,43,38,5,0,0,22.2558139534884,0,1,"http://rosettacode.org//wiki/Reflection/List_properties",0,0.277976331626275,0.138638058546792,0.582823099253595,0,0
0,0,0,0,1,0,2,0,0,0,0,0,5,5,0,0,0,23.6,0,2,"http://rosettacode.org//wiki/Logical_operations",0,0.0329694905703491,0,0.966896520341919,0,0
